연도,일시,측정소,PM2.5
4,04-04 09:00,대천2동,0.04080136865377426
4,04-04 10:00,대천2동,0.04085322096943855
4,04-04 11:00,대천2동,0.048867255449295044
4,04-04 12:00,대천2동,0.044280536472797394
4,04-04 13:00,대천2동,0.03728630393743515
4,04-04 14:00,대천2동,0.03886242210865021
4,04-04 15:00,대천2동,0.035049743950366974
4,04-04 16:00,대천2동,0.0371776819229126
4,04-04 17:00,대천2동,0.0469345897436142
4,04-04 18:00,대천2동,0.05226956680417061
4,04-04 19:00,대천2동,0.04763880744576454
4,04-04 20:00,대천2동,0.05342730134725571
4,04-04 21:00,대천2동,0.058303967118263245
4,04-04 22:00,대천2동,0.07731050252914429
4,04-04 23:00,대천2동,0.053748056292533875
4,04-05 00:00,대천2동,0.05159376561641693
4,04-05 01:00,대천2동,0.05726740509271622
4,04-05 02:00,대천2동,0.06232167035341263
4,04-05 03:00,대천2동,0.06164306402206421
4,04-05 04:00,대천2동,0.06159469112753868
4,04-05 05:00,대천2동,0.0777837336063385
4,04-05 06:00,대천2동,0.06071290001273155
4,04-05 07:00,대천2동,0.058008402585983276
4,04-05 08:00,대천2동,0.06771223247051239
4,04-05 09:00,대천2동,0.05834822729229927
4,04-05 10:00,대천2동,0.054480236023664474
4,04-05 11:00,대천2동,0.04933689162135124
4,04-05 12:00,대천2동,0.043684184551239014
4,04-05 13:00,대천2동,0.0466918870806694
4,04-05 14:00,대천2동,0.05396973714232445
4,04-05 15:00,대천2동,0.0501849390566349
4,04-05 16:00,대천2동,0.06592288613319397
4,04-05 17:00,대천2동,0.06410473585128784
4,04-05 18:00,대천2동,0.061513300985097885
4,04-05 19:00,대천2동,0.06563934683799744
4,04-05 20:00,대천2동,0.07297509908676147
4,04-05 21:00,대천2동,0.07221313565969467
4,04-05 22:00,대천2동,0.05869971215724945
4,04-05 23:00,대천2동,0.06238609552383423
4,04-08 00:00,대천2동,0.08995974808931351
4,04-08 01:00,대천2동,0.09715580195188522
4,04-08 02:00,대천2동,0.09590063989162445
4,04-08 03:00,대천2동,0.09195557236671448
4,04-08 04:00,대천2동,0.08528638631105423
4,04-08 05:00,대천2동,0.08043666929006577
4,04-08 06:00,대천2동,0.08366980403661728
4,04-08 07:00,대천2동,0.09007576107978821
4,04-08 08:00,대천2동,0.08116086572408676
4,04-08 09:00,대천2동,0.09189286082983017
4,04-08 10:00,대천2동,0.07543453574180603
4,04-08 11:00,대천2동,0.07820720970630646
4,04-08 12:00,대천2동,0.07618596404790878
4,04-08 13:00,대천2동,0.07003038376569748
4,04-08 14:00,대천2동,0.06727974116802216
4,04-08 15:00,대천2동,0.06949359178543091
4,04-08 16:00,대천2동,0.06916117668151855
4,04-08 17:00,대천2동,0.08024480193853378
4,04-08 18:00,대천2동,0.08103414624929428
4,04-08 19:00,대천2동,0.08464845269918442
4,04-08 20:00,대천2동,0.08359354734420776
4,04-08 21:00,대천2동,0.08908688277006149
4,04-08 22:00,대천2동,0.08546274900436401
4,04-08 23:00,대천2동,0.08192194998264313
4,04-09 00:00,대천2동,0.08402684330940247
4,04-09 01:00,대천2동,0.0815642848610878
4,04-09 02:00,대천2동,0.08418461680412292
4,04-09 03:00,대천2동,0.08002342283725739
4,04-09 04:00,대천2동,0.0754111260175705
4,04-09 05:00,대천2동,0.07851104438304901
4,04-09 06:00,대천2동,0.09373734891414642
4,04-09 07:00,대천2동,0.07794324308633804
4,04-09 08:00,대천2동,0.07847306877374649
4,04-09 09:00,대천2동,0.06944578886032104
4,04-09 10:00,대천2동,0.0809512585401535
4,04-09 11:00,대천2동,0.07094421982765198
4,04-09 12:00,대천2동,0.07236972451210022
4,04-09 13:00,대천2동,0.06441935896873474
4,04-09 14:00,대천2동,0.07062553614377975
4,04-09 15:00,대천2동,0.05749019607901573
4,04-09 16:00,대천2동,0.06065906584262848
4,04-09 17:00,대천2동,0.07678505778312683
4,04-09 18:00,대천2동,0.07652093470096588
4,04-09 19:00,대천2동,0.0712030678987503
4,04-09 20:00,대천2동,0.08085493743419647
4,04-09 21:00,대천2동,0.08174213021993637
4,04-09 22:00,대천2동,0.10265058279037476
4,04-09 23:00,대천2동,0.08431199938058853
4,04-10 00:00,대천2동,0.08106017857789993
4,04-10 01:00,대천2동,0.08272777497768402
4,04-10 02:00,대천2동,0.08227135986089706
4,04-10 03:00,대천2동,0.08080527931451797
4,04-10 04:00,대천2동,0.08136748522520065
4,04-10 05:00,대천2동,0.07885787636041641
4,04-10 06:00,대천2동,0.07546678185462952
4,04-10 07:00,대천2동,0.0733206644654274
4,04-10 08:00,대천2동,0.08969125896692276
4,04-10 09:00,대천2동,0.07999735325574875
4,04-10 10:00,대천2동,0.07316096127033234
4,04-10 11:00,대천2동,0.064174123108387
4,04-10 12:00,대천2동,0.06328611075878143
4,04-10 13:00,대천2동,0.06078339368104935
4,04-10 14:00,대천2동,0.05961187928915024
4,04-10 15:00,대천2동,0.06556985527276993
4,04-10 16:00,대천2동,0.07030943036079407
4,04-10 17:00,대천2동,0.07167624682188034
4,04-10 18:00,대천2동,0.07472743093967438
4,04-10 19:00,대천2동,0.07691425830125809
4,04-10 20:00,대천2동,0.08371175080537796
4,04-10 21:00,대천2동,0.08053982257843018
4,04-10 22:00,대천2동,0.07275263220071793
4,04-10 23:00,대천2동,0.07322712987661362
4,04-13 00:00,대천2동,0.22743555903434753
4,04-13 01:00,대천2동,0.2202909290790558
4,04-13 02:00,대천2동,0.21592360734939575
4,04-13 03:00,대천2동,0.19479398429393768
4,04-13 04:00,대천2동,0.18122203648090363
4,04-13 05:00,대천2동,0.17366282641887665
4,04-13 06:00,대천2동,0.1586567610502243
4,04-13 07:00,대천2동,0.17888690531253815
4,04-13 08:00,대천2동,0.16993050277233124
4,04-13 09:00,대천2동,0.16504566371440887
4,04-13 10:00,대천2동,0.13775300979614258
4,04-13 11:00,대천2동,0.1116366907954216
4,04-13 12:00,대천2동,0.13665084540843964
4,04-13 13:00,대천2동,0.09780962020158768
4,04-13 14:00,대천2동,0.0854869931936264
4,04-13 15:00,대천2동,0.10273587703704834
4,04-13 16:00,대천2동,0.09728124737739563
4,04-13 17:00,대천2동,0.10336583107709885
4,04-13 18:00,대천2동,0.10343527793884277
4,04-13 19:00,대천2동,0.1201213151216507
4,04-13 20:00,대천2동,0.11458054184913635
4,04-13 21:00,대천2동,0.13060222566127777
4,04-13 22:00,대천2동,0.13498236238956451
4,04-13 23:00,대천2동,0.12551763653755188
4,04-14 00:00,대천2동,0.12727145850658417
4,04-14 01:00,대천2동,0.1199418380856514
4,04-14 02:00,대천2동,0.10574403405189514
4,04-14 03:00,대천2동,0.09516304731369019
4,04-14 04:00,대천2동,0.08918879926204681
4,04-14 05:00,대천2동,0.09228576719760895
4,04-14 06:00,대천2동,0.1195855438709259
4,04-14 07:00,대천2동,0.09166199713945389
4,04-14 08:00,대천2동,0.10643798857927322
4,04-14 09:00,대천2동,0.07445880770683289
4,04-14 10:00,대천2동,0.09097867459058762
4,04-14 11:00,대천2동,0.09497229754924774
4,04-14 12:00,대천2동,0.08842211961746216
4,04-14 13:00,대천2동,0.06919161975383759
4,04-14 14:00,대천2동,0.081166572868824
4,04-14 15:00,대천2동,0.06181280314922333
4,04-14 16:00,대천2동,0.0656314268708229
4,04-14 17:00,대천2동,0.094769187271595
4,04-14 18:00,대천2동,0.0853506401181221
4,04-14 19:00,대천2동,0.08191254734992981
4,04-14 20:00,대천2동,0.08959312736988068
4,04-14 21:00,대천2동,0.09229647368192673
4,04-14 22:00,대천2동,0.1201409175992012
4,04-14 23:00,대천2동,0.0965668186545372
4,04-15 00:00,대천2동,0.08485414832830429
4,04-15 01:00,대천2동,0.09086950868368149
4,04-15 02:00,대천2동,0.08775467425584793
4,04-15 03:00,대천2동,0.0856413021683693
4,04-15 04:00,대천2동,0.08649563044309616
4,04-15 05:00,대천2동,0.08797149360179901
4,04-15 06:00,대천2동,0.0799846351146698
4,04-15 07:00,대천2동,0.08602575212717056
4,04-15 08:00,대천2동,0.09549849480390549
4,04-15 09:00,대천2동,0.08815862983465195
4,04-15 10:00,대천2동,0.08511725068092346
4,04-15 11:00,대천2동,0.06709208339452744
4,04-15 12:00,대천2동,0.0693906843662262
4,04-15 13:00,대천2동,0.06426198035478592
4,04-15 14:00,대천2동,0.06412379443645477
4,04-15 15:00,대천2동,0.07340888679027557
4,04-15 16:00,대천2동,0.07626945525407791
4,04-15 17:00,대천2동,0.07447750121355057
4,04-15 18:00,대천2동,0.08058813959360123
4,04-15 19:00,대천2동,0.08248919993638992
4,04-15 20:00,대천2동,0.09020943939685822
4,04-15 21:00,대천2동,0.08451923727989197
4,04-15 22:00,대천2동,0.07816539704799652
4,04-15 23:00,대천2동,0.08464634418487549
4,04-18 00:00,대천2동,0.07100491225719452
4,04-18 01:00,대천2동,0.08116415143013
4,04-18 02:00,대천2동,0.08032649755477905
4,04-18 03:00,대천2동,0.07580690085887909
4,04-18 04:00,대천2동,0.06913362443447113
4,04-18 05:00,대천2동,0.06720252335071564
4,04-18 06:00,대천2동,0.06967925280332565
4,04-18 07:00,대천2동,0.0759764313697815
4,04-18 08:00,대천2동,0.07200973480939865
4,04-18 09:00,대천2동,0.07715415209531784
4,04-18 10:00,대천2동,0.06519612669944763
4,04-18 11:00,대천2동,0.06990311294794083
4,04-18 12:00,대천2동,0.0698111429810524
4,04-18 13:00,대천2동,0.06683538109064102
4,04-18 14:00,대천2동,0.06305020302534103
4,04-18 15:00,대천2동,0.06178523600101471
4,04-18 16:00,대천2동,0.06056126207113266
4,04-18 17:00,대천2동,0.07073341310024261
4,04-18 18:00,대천2동,0.0728561282157898
4,04-18 19:00,대천2동,0.07637085020542145
4,04-18 20:00,대천2동,0.07271543145179749
4,04-18 21:00,대천2동,0.07681810855865479
4,04-18 22:00,대천2동,0.07446378469467163
4,04-18 23:00,대천2동,0.07212206721305847
4,04-19 00:00,대천2동,0.07306244969367981
4,04-19 01:00,대천2동,0.0723593458533287
4,04-19 02:00,대천2동,0.07415084540843964
4,04-19 03:00,대천2동,0.07099273800849915
4,04-19 04:00,대천2동,0.06760629266500473
4,04-19 05:00,대천2동,0.06929676979780197
4,04-19 06:00,대천2동,0.07978901267051697
4,04-19 07:00,대천2동,0.0648333728313446
4,04-19 08:00,대천2동,0.06302803009748459
4,04-19 09:00,대천2동,0.06120402738451958
4,04-19 10:00,대천2동,0.07286975532770157
4,04-19 11:00,대천2동,0.06023133918642998
4,04-19 12:00,대천2동,0.058102600276470184
4,04-19 13:00,대천2동,0.061839573085308075
4,04-19 14:00,대천2동,0.0615994855761528
4,04-19 15:00,대천2동,0.04941399767994881
4,04-19 16:00,대천2동,0.05450109392404556
4,04-19 17:00,대천2동,0.06597645580768585
4,04-19 18:00,대천2동,0.06723500043153763
4,04-19 19:00,대천2동,0.06342478841543198
4,04-19 20:00,대천2동,0.06991071254014969
4,04-19 21:00,대천2동,0.07507301867008209
4,04-19 22:00,대천2동,0.09337567538022995
4,04-19 23:00,대천2동,0.07336597144603729
4,04-20 00:00,대천2동,0.0711660236120224
4,04-20 01:00,대천2동,0.07502627372741699
4,04-20 02:00,대천2동,0.07645358145236969
4,04-20 03:00,대천2동,0.07043974846601486
4,04-20 04:00,대천2동,0.07307634502649307
4,04-20 05:00,대천2동,0.07481233775615692
4,04-20 06:00,대천2동,0.0676293894648552
4,04-20 07:00,대천2동,0.0674106553196907
4,04-20 08:00,대천2동,0.07948127388954163
4,04-20 09:00,대천2동,0.07084809988737106
4,04-20 10:00,대천2동,0.06495747715234756
4,04-20 11:00,대천2동,0.06058138981461525
4,04-20 12:00,대천2동,0.05572257936000824
4,04-20 13:00,대천2동,0.05764491483569145
4,04-20 14:00,대천2동,0.05759569630026817
4,04-20 15:00,대천2동,0.059539660811424255
4,04-20 16:00,대천2동,0.06570589542388916
4,04-20 17:00,대천2동,0.05883542448282242
4,04-20 18:00,대천2동,0.06406702101230621
4,04-20 19:00,대천2동,0.07359591871500015
4,04-20 20:00,대천2동,0.07266007363796234
4,04-20 21:00,대천2동,0.07560516893863678
4,04-20 22:00,대천2동,0.067469023168087
4,04-20 23:00,대천2동,0.06672890484333038
4,04-23 00:00,대천2동,0.045209504663944244
4,04-23 01:00,대천2동,0.05106191337108612
4,04-23 02:00,대천2동,0.04924846440553665
4,04-23 03:00,대천2동,0.04341120645403862
4,04-23 04:00,대천2동,0.03742614760994911
4,04-23 05:00,대천2동,0.03664720803499222
4,04-23 06:00,대천2동,0.040424879640340805
4,04-23 07:00,대천2동,0.04357748478651047
4,04-23 08:00,대천2동,0.04437447339296341
4,04-23 09:00,대천2동,0.04810281842947006
4,04-23 10:00,대천2동,0.04343857616186142
4,04-23 11:00,대천2동,0.04445333033800125
4,04-23 12:00,대천2동,0.052032507956027985
4,04-23 13:00,대천2동,0.04495830088853836
4,04-23 14:00,대천2동,0.0456104502081871
4,04-23 15:00,대천2동,0.039843469858169556
4,04-23 16:00,대천2동,0.04408230632543564
4,04-23 17:00,대천2동,0.04883437603712082
4,04-23 18:00,대천2동,0.0646865963935852
4,04-23 19:00,대천2동,0.05643540620803833
4,04-23 20:00,대천2동,0.05423982813954353
4,04-23 21:00,대천2동,0.056358955800533295
4,04-23 22:00,대천2동,0.05358446016907692
4,04-23 23:00,대천2동,0.05635399743914604
4,04-24 00:00,대천2동,0.05664820224046707
4,04-24 01:00,대천2동,0.05193258821964264
4,04-24 02:00,대천2동,0.051879312843084335
4,04-24 03:00,대천2동,0.056318286806344986
4,04-24 04:00,대천2동,0.05766787379980087
4,04-24 05:00,대천2동,0.049788184463977814
4,04-24 06:00,대천2동,0.06092295050621033
4,04-24 07:00,대천2동,0.0506821908056736
4,04-24 08:00,대천2동,0.04825177788734436
4,04-24 09:00,대천2동,0.049768321216106415
4,04-24 10:00,대천2동,0.06008817255496979
4,04-24 11:00,대천2동,0.05560946837067604
4,04-24 12:00,대천2동,0.04927120357751846
4,04-24 13:00,대천2동,0.0534311980009079
4,04-24 14:00,대천2동,0.051290739327669144
4,04-24 15:00,대천2동,0.0419258214533329
4,04-24 16:00,대천2동,0.042854808270931244
4,04-24 17:00,대천2동,0.05993681773543358
4,04-24 18:00,대천2동,0.059826139360666275
4,04-24 19:00,대천2동,0.05787036567926407
4,04-24 20:00,대천2동,0.06448406726121902
4,04-24 21:00,대천2동,0.07244579493999481
4,04-24 22:00,대천2동,0.09262576699256897
4,04-24 23:00,대천2동,0.06745884567499161
4,04-25 00:00,대천2동,0.06670567393302917
4,04-25 01:00,대천2동,0.0685468316078186
4,04-25 02:00,대천2동,0.06899254769086838
4,04-25 03:00,대천2동,0.05977840721607208
4,04-25 04:00,대천2동,0.06949087977409363
4,04-25 05:00,대천2동,0.06862611323595047
4,04-25 06:00,대천2동,0.0623469352722168
4,04-25 07:00,대천2동,0.058081693947315216
4,04-25 08:00,대천2동,0.07704595476388931
4,04-25 09:00,대천2동,0.06483979523181915
4,04-25 10:00,대천2동,0.06359235942363739
4,04-25 11:00,대천2동,0.05748198553919792
4,04-25 12:00,대천2동,0.049364011734724045
4,04-25 13:00,대천2동,0.05125302076339722
4,04-25 14:00,대천2동,0.05458632484078407
4,04-25 15:00,대천2동,0.056080885231494904
4,04-25 16:00,대천2동,0.06273926794528961
4,04-25 17:00,대천2동,0.059103503823280334
4,04-25 18:00,대천2동,0.05868275463581085
4,04-25 19:00,대천2동,0.07269793003797531
4,04-25 20:00,대천2동,0.06962797045707703
4,04-25 21:00,대천2동,0.07603185623884201
4,04-25 22:00,대천2동,0.06567886471748352
4,04-25 23:00,대천2동,0.06339313089847565
4,04-28 00:00,대천2동,0.04539616405963898
4,04-28 01:00,대천2동,0.05124811828136444
4,04-28 02:00,대천2동,0.049857668578624725
4,04-28 03:00,대천2동,0.0424208901822567
4,04-28 04:00,대천2동,0.03745173290371895
4,04-28 05:00,대천2동,0.03519151732325554
4,04-28 06:00,대천2동,0.040284834802150726
4,04-28 07:00,대천2동,0.04369421303272247
4,04-28 08:00,대천2동,0.040487587451934814
4,04-28 09:00,대천2동,0.04570385441184044
4,04-28 10:00,대천2동,0.04227302223443985
4,04-28 11:00,대천2동,0.04315013065934181
4,04-28 12:00,대천2동,0.046549443155527115
4,04-28 13:00,대천2동,0.04487251862883568
4,04-28 14:00,대천2동,0.04583706706762314
4,04-28 15:00,대천2동,0.03571128100156784
4,04-28 16:00,대천2동,0.037022337317466736
4,04-28 17:00,대천2동,0.04803048446774483
4,04-28 18:00,대천2동,0.06359853595495224
4,04-28 19:00,대천2동,0.053831860423088074
4,04-28 20:00,대천2동,0.05265868082642555
4,04-28 21:00,대천2동,0.057636626064777374
4,04-28 22:00,대천2동,0.05404039844870567
4,04-28 23:00,대천2동,0.052938852459192276
4,04-29 00:00,대천2동,0.05742187798023224
4,04-29 01:00,대천2동,0.05414829030632973
4,04-29 02:00,대천2동,0.050777189433574677
4,04-29 03:00,대천2동,0.05158534646034241
4,04-29 04:00,대천2동,0.05874881148338318
4,04-29 05:00,대천2동,0.04794539511203766
4,04-29 06:00,대천2동,0.06025170162320137
4,04-29 07:00,대천2동,0.050529588013887405
4,04-29 08:00,대천2동,0.048349086195230484
4,04-29 09:00,대천2동,0.048080623149871826
4,04-29 10:00,대천2동,0.060655735433101654
4,04-29 11:00,대천2동,0.05647151544690132
4,04-29 12:00,대천2동,0.046399086713790894
4,04-29 13:00,대천2동,0.05404381453990936
4,04-29 14:00,대천2동,0.049570661038160324
4,04-29 15:00,대천2동,0.04117552563548088
4,04-29 16:00,대천2동,0.03961168974637985
4,04-29 17:00,대천2동,0.05619896948337555
4,04-29 18:00,대천2동,0.05664405971765518
4,04-29 19:00,대천2동,0.057051122188568115
4,04-29 20:00,대천2동,0.06233283877372742
4,04-29 21:00,대천2동,0.07150494307279587
4,04-29 22:00,대천2동,0.0946657732129097
4,04-29 23:00,대천2동,0.06663130223751068
4,04-30 00:00,대천2동,0.06754902750253677
4,04-30 01:00,대천2동,0.06631148606538773
4,04-30 02:00,대천2동,0.06779325753450394
4,04-30 03:00,대천2동,0.05988215655088425
4,04-30 04:00,대천2동,0.06713596731424332
4,04-30 05:00,대천2동,0.06563131511211395
4,04-30 06:00,대천2동,0.06180565431714058
4,04-30 07:00,대천2동,0.054354868829250336
4,04-30 08:00,대천2동,0.0736529752612114
4,04-30 09:00,대천2동,0.06021730974316597
4,04-30 10:00,대천2동,0.0611400380730629
4,04-30 11:00,대천2동,0.05550368130207062
4,04-30 12:00,대천2동,0.04497136175632477
4,04-30 13:00,대천2동,0.047484152019023895
4,04-30 14:00,대천2동,0.051574233919382095
4,04-30 15:00,대천2동,0.050884902477264404
4,04-30 16:00,대천2동,0.05681334435939789
4,04-30 17:00,대천2동,0.054696302860975266
4,04-30 18:00,대천2동,0.054080456495285034
4,04-30 19:00,대천2동,0.06723804771900177
4,04-30 20:00,대천2동,0.06685435026884079
4,04-30 21:00,대천2동,0.07187238335609436
4,04-30 22:00,대천2동,0.05858282744884491
4,04-30 23:00,대천2동,0.05925917252898216
4,05-03 00:00,대천2동,0.09882191568613052
4,05-03 01:00,대천2동,0.09741964936256409
4,05-03 02:00,대천2동,0.08748063445091248
4,05-03 03:00,대천2동,0.08059753477573395
4,05-03 04:00,대천2동,0.07097705453634262
4,05-03 05:00,대천2동,0.07297070324420929
4,05-03 06:00,대천2동,0.06544551253318787
4,05-03 07:00,대천2동,0.07290259003639221
4,05-03 08:00,대천2동,0.07057449221611023
4,05-03 09:00,대천2동,0.0703953355550766
4,05-03 10:00,대천2동,0.057990096509456635
4,05-03 11:00,대천2동,0.06406902521848679
4,05-03 12:00,대천2동,0.06609160453081131
4,05-03 13:00,대천2동,0.06251361966133118
4,05-03 14:00,대천2동,0.053384169936180115
4,05-03 15:00,대천2동,0.05093759298324585
4,05-03 16:00,대천2동,0.04556741192936897
4,05-03 17:00,대천2동,0.060294244438409805
4,05-03 18:00,대천2동,0.058024823665618896
4,05-03 19:00,대천2동,0.06533599644899368
4,05-03 20:00,대천2동,0.05233617499470711
4,05-03 21:00,대천2동,0.061498284339904785
4,05-03 22:00,대천2동,0.06919333338737488
4,05-03 23:00,대천2동,0.05990912392735481
4,05-04 00:00,대천2동,0.055962756276130676
4,05-04 01:00,대천2동,0.05881601572036743
4,05-04 02:00,대천2동,0.06096915528178215
4,05-04 03:00,대천2동,0.06347212940454483
4,05-04 04:00,대천2동,0.05234908312559128
4,05-04 05:00,대천2동,0.056645460426807404
4,05-04 06:00,대천2동,0.06511282175779343
4,05-04 07:00,대천2동,0.06134834140539169
4,05-04 08:00,대천2동,0.055999498814344406
4,05-04 09:00,대천2동,0.05131903663277626
4,05-04 10:00,대천2동,0.06485496461391449
4,05-04 11:00,대천2동,0.047248534858226776
4,05-04 12:00,대천2동,0.04851916432380676
4,05-04 13:00,대천2동,0.054753877222537994
4,05-04 14:00,대천2동,0.051310352981090546
4,05-04 15:00,대천2동,0.043768640607595444
4,05-04 16:00,대천2동,0.04373277351260185
4,05-04 17:00,대천2동,0.05671767517924309
4,05-04 18:00,대천2동,0.05479152500629425
4,05-04 19:00,대천2동,0.05324394255876541
4,05-04 20:00,대천2동,0.05672614276409149
4,05-04 21:00,대천2동,0.0647730827331543
4,05-04 22:00,대천2동,0.09029252082109451
4,05-04 23:00,대천2동,0.06680870056152344
4,05-05 00:00,대천2동,0.0695100873708725
4,05-05 01:00,대천2동,0.06523438543081284
4,05-05 02:00,대천2동,0.06566409766674042
4,05-05 03:00,대천2동,0.05666689574718475
4,05-05 04:00,대천2동,0.06679964065551758
4,05-05 05:00,대천2동,0.06828970462083817
4,05-05 06:00,대천2동,0.06252581626176834
4,05-05 07:00,대천2동,0.055764369666576385
4,05-05 08:00,대천2동,0.07149774581193924
4,05-05 09:00,대천2동,0.0671185702085495
4,05-05 10:00,대천2동,0.06466475129127502
4,05-05 11:00,대천2동,0.05815306678414345
4,05-05 12:00,대천2동,0.05112570524215698
4,05-05 13:00,대천2동,0.048416752368211746
4,05-05 14:00,대천2동,0.05885596200823784
4,05-05 15:00,대천2동,0.056295573711395264
4,05-05 16:00,대천2동,0.059817321598529816
4,05-05 17:00,대천2동,0.05919058620929718
4,05-05 18:00,대천2동,0.05281329154968262
4,05-05 19:00,대천2동,0.07226372510194778
4,05-05 20:00,대천2동,0.06190672144293785
4,05-05 21:00,대천2동,0.075580894947052
4,05-05 22:00,대천2동,0.06754881143569946
4,05-05 23:00,대천2동,0.06149008870124817
4,05-08 00:00,대천2동,0.06750958412885666
4,05-08 01:00,대천2동,0.07185119390487671
4,05-08 02:00,대천2동,0.0681791603565216
4,05-08 03:00,대천2동,0.06323926150798798
4,05-08 04:00,대천2동,0.056094296276569366
4,05-08 05:00,대천2동,0.05474918335676193
4,05-08 06:00,대천2동,0.052950501441955566
4,05-08 07:00,대천2동,0.059730589389801025
4,05-08 08:00,대천2동,0.06438230723142624
4,05-08 09:00,대천2동,0.06391327828168869
4,05-08 10:00,대천2동,0.054865360260009766
4,05-08 11:00,대천2동,0.05844670534133911
4,05-08 12:00,대천2동,0.07309943437576294
4,05-08 13:00,대천2동,0.059808675199747086
4,05-08 14:00,대천2동,0.05565381422638893
4,05-08 15:00,대천2동,0.052975162863731384
4,05-08 16:00,대천2동,0.05814334750175476
4,05-08 17:00,대천2동,0.06524638831615448
4,05-08 18:00,대천2동,0.06051107496023178
4,05-08 19:00,대천2동,0.07049941271543503
4,05-08 20:00,대천2동,0.05782948061823845
4,05-08 21:00,대천2동,0.06473471969366074
4,05-08 22:00,대천2동,0.06484118103981018
4,05-08 23:00,대천2동,0.06303268671035767
4,05-09 00:00,대천2동,0.05169113725423813
4,05-09 01:00,대천2동,0.05597604438662529
4,05-09 02:00,대천2동,0.05762355029582977
4,05-09 03:00,대천2동,0.05874898284673691
4,05-09 04:00,대천2동,0.049786876887083054
4,05-09 05:00,대천2동,0.054828159511089325
4,05-09 06:00,대천2동,0.06348178535699844
4,05-09 07:00,대천2동,0.0515228696167469
4,05-09 08:00,대천2동,0.05129029229283333
4,05-09 09:00,대천2동,0.05166025832295418
4,05-09 10:00,대천2동,0.06205631047487259
4,05-09 11:00,대천2동,0.051527779549360275
4,05-09 12:00,대천2동,0.05070488899946213
4,05-09 13:00,대천2동,0.054477281868457794
4,05-09 14:00,대천2동,0.05752718821167946
4,05-09 15:00,대천2동,0.04222726449370384
4,05-09 16:00,대천2동,0.04470125213265419
4,05-09 17:00,대천2동,0.05815710127353668
4,05-09 18:00,대천2동,0.06032850965857506
4,05-09 19:00,대천2동,0.05552988499403
4,05-09 20:00,대천2동,0.06059528887271881
4,05-09 21:00,대천2동,0.06647524237632751
4,05-09 22:00,대천2동,0.08534292876720428
4,05-09 23:00,대천2동,0.06283175200223923
4,05-10 00:00,대천2동,0.06310316175222397
4,05-10 01:00,대천2동,0.06339025497436523
4,05-10 02:00,대천2동,0.06533954292535782
4,05-10 03:00,대천2동,0.054119523614645004
4,05-10 04:00,대천2동,0.06201351806521416
4,05-10 05:00,대천2동,0.06468179076910019
4,05-10 06:00,대천2동,0.060782261192798615
4,05-10 07:00,대천2동,0.05702903866767883
4,05-10 08:00,대천2동,0.07178352028131485
4,05-10 09:00,대천2동,0.06389599293470383
4,05-10 10:00,대천2동,0.0591030977666378
4,05-10 11:00,대천2동,0.05749205872416496
4,05-10 12:00,대천2동,0.05046013742685318
4,05-10 13:00,대천2동,0.05258532986044884
4,05-10 14:00,대천2동,0.055280305445194244
4,05-10 15:00,대천2동,0.05565851926803589
4,05-10 16:00,대천2동,0.06221819669008255
4,05-10 17:00,대천2동,0.05508160591125488
4,05-10 18:00,대천2동,0.057925038039684296
4,05-10 19:00,대천2동,0.07184697687625885
4,05-10 20:00,대천2동,0.06631997227668762
4,05-10 21:00,대천2동,0.07062731683254242
4,05-10 22:00,대천2동,0.06344689428806305
4,05-10 23:00,대천2동,0.06187102571129799
4,05-13 00:00,대천2동,0.11578851193189621
4,05-13 01:00,대천2동,0.11646446585655212
4,05-13 02:00,대천2동,0.11515304446220398
4,05-13 03:00,대천2동,0.10812179744243622
4,05-13 04:00,대천2동,0.1017710492014885
4,05-13 05:00,대천2동,0.09621882438659668
4,05-13 06:00,대천2동,0.09766488522291183
4,05-13 07:00,대천2동,0.10717786103487015
4,05-13 08:00,대천2동,0.09152766317129135
4,05-13 09:00,대천2동,0.10267768800258636
4,05-13 10:00,대천2동,0.08574633300304413
4,05-13 11:00,대천2동,0.08515118062496185
4,05-13 12:00,대천2동,0.08331787586212158
4,05-13 13:00,대천2동,0.07950291037559509
4,05-13 14:00,대천2동,0.07225806266069412
4,05-13 15:00,대천2동,0.07744912058115005
4,05-13 16:00,대천2동,0.07327839732170105
4,05-13 17:00,대천2동,0.0820227861404419
4,05-13 18:00,대천2동,0.08281660825014114
4,05-13 19:00,대천2동,0.08587133884429932
4,05-13 20:00,대천2동,0.08453050255775452
4,05-13 21:00,대천2동,0.08923255652189255
4,05-13 22:00,대천2동,0.09156930446624756
4,05-13 23:00,대천2동,0.08588632941246033
4,05-14 00:00,대천2동,0.08408059179782867
4,05-14 01:00,대천2동,0.08303467184305191
4,05-14 02:00,대천2동,0.0846652165055275
4,05-14 03:00,대천2동,0.07597221434116364
4,05-14 04:00,대천2동,0.07022325694561005
4,05-14 05:00,대천2동,0.07357263565063477
4,05-14 06:00,대천2동,0.09360240399837494
4,05-14 07:00,대천2동,0.07246463745832443
4,05-14 08:00,대천2동,0.07592342793941498
4,05-14 09:00,대천2동,0.06526605784893036
4,05-14 10:00,대천2동,0.07989414036273956
4,05-14 11:00,대천2동,0.0672859475016594
4,05-14 12:00,대천2동,0.0672442689538002
4,05-14 13:00,대천2동,0.06283631920814514
4,05-14 14:00,대천2동,0.07054279744625092
